Subject,trial_id,condition_id,object_number,start_time,end_time,duration,start_position,end_position,distance,hit_try,letter,input_letters,right_letters
4,1,3,1,305.2757,307.3923,2.116577,9,4,90,1,B,,B
4,1,3,2,309.3984,313.4749,4.076477,4,18,108,1,D,,BD
4,1,3,3,315.4862,318.7863,3.300171,18,9,162,1,B,,BDB
4,1,3,4,320.7969,324.0637,3.266754,9,16,-126,1,C,,BDBC
4,1,3,5,326075,329275,3.200012,16,8,144,1,A,,BDBCA
4,1,3,6,331.2866,334.7756,3.489014,8,14,-108,1,D,,BDBCAD
4,1,3,7,336.7862,339.3528,2.566589,14,5,162,1,A,BDBCADA,BDBCADA
4,2,3,1,348.9533,352.2302,3.276917,5,15,180,1,C,,C
4,2,3,2,354.2421,356.1968,1.954712,15,5,-180,1,D,,CD
4,2,3,3,358.2083,359586,1.377686,5,11,-108,1,A,,CDA
4,2,3,4,361.5971,365.3973,3.80014,11,6,90.00001,1,B,,CDAB
4,2,3,5,367.4133,370.0642,2.650879,6,13,-126,1,B,,CDABB
4,2,3,6,372.08,373.6581,1.578125,13,7,108,1,A,,CDABBA
4,2,3,7,375.6646,380.1638,4.499146,7,18,162,1,B,CDABBAA,CDABBAB
4,3,3,1,397.4084,400.9974,3.58905,18,10,144,1,D,,D
4,3,3,2,403.0082,405547,2.538788,10,1,162,1,D,,DD
4,3,3,3,407.5533,409.7309,2.177643,1,14,126,1,B,,DDB
4,3,3,4,411.7472,413.4637,1.716522,14,3,-162,1,D,,DDBD
4,3,3,5,415.4796,417.3309,1.851349,3,8,-90.00001,1,A,,DDBDA
4,3,3,6,419.3418,426.0076,6.665833,8,0,144,1,A,,DDBDAA
4,3,3,7,428.0194,430.3636,2.344238,0,14,108,1,C,DDBDAAC,DDBDAAC
4,4,3,1,441364,444.6301,3.266174,14,4,180,1,A,,A
4,4,3,2,446.6413,450.8124,4.171173,4,15,162,1,A,,AA
4,4,3,3,452.8203,455.5411,2.720825,15,6,162,1,D,,AAD
4,4,3,4,457.5529,459.8419,2.289032,6,12,-108,1,A,,AADA
4,4,3,5,461.8529,464664,2.811157,12,4,144,1,D,,AADAD
4,4,3,6,466.6749,468.8414,2.166504,4,17,126,1,A,,AADADA
4,4,3,7,470.8581,472.5301,1.671997,17,11,108,1,C,AADADAC,AADADAC
4,5,3,1,482.8199,484.8968,2.076843,11,17,-108,1,C,,C
4,5,3,2,486.9077,488.9308,2.023102,17,6,-162,1,D,,CD
4,5,3,3,490.9416,494.7636,3.822021,6,13,-126,1,D,,CDD
4,5,3,4,496.7749,500.1241,3.349152,13,4,162,1,D,,CDDD
4,5,3,5,502.1311,504.8752,2.744141,4,13,-162,1,A,,CDDDA
4,5,3,6,506.8864,510.5528,3.666351,13,2,-162,1,C,,CDDDAC
4,5,3,7,512564,517.0799,4.515869,2,10,-144,1,B,CDDDADC,CDDDACB
4,6,3,1,544.4316,548.2529,3.82135,10,17,-126,1,A,,A
4,6,3,2,550.2637,551.9856,1.721924,17,4,-126,1,B,,AB
4,6,3,3,553.9969,557.5075,3.51062,4,14,-180,1,A,,ABA
4,6,3,4,559.5249,561.9415,2.416626,14,3,-162,1,D,,ABAD
4,6,3,5,563.9526,567408,3.455444,3,10,-126,1,C,,ABADC
4,6,3,6,569.4193,573.3079,3.888611,10,1,162,1,B,,ABADCB
4,6,3,7,575.3192,583.2194,7.900208,1,6,-90,1,B,ABADADC,ABADCBB
4,7,3,1,634.8417,638.8801,4.038452,6,0,108,1,C,,C
4,7,3,2,640.8861,643.7197,2.833557,0,6,-108,1,B,,CB
4,7,3,3,645.73,650.7087,4.978699,6,12,-108,1,A,,CBA
4,7,3,4,652.7194,656.6749,3.955566,12,0,-144,1,B,,CBAB
4,7,3,5,658.6859,661.4377,2.75177,0,12,144,1,B,,CBABB
4,7,3,6,663.4418,665.5749,2.133057,12,7,90,1,C,,CBABBC
4,7,3,7,667.5861,671.4198,3.833679,7,14,-126,1,D,CBABBCD,CBABBCD
4,8,3,1,683.3531,685.7089,2.355835,14,3,-162,1,B,,B
4,8,3,2,687.7198,691.6855,3.965698,3,18,90,1,C,,BC
4,8,3,3,693.6968,695.9688,2.271973,18,8,180,1,B,,BCB
4,8,3,4,697.9756,699.8968,1.921204,8,1,126,1,B,,BCBB
4,8,3,5,701908,704.6077,2.699768,1,11,180,1,B,,BCBBB
4,8,3,6,706.6198,708.8971,2.277283,11,5,108,1,D,,BCBBBD
4,8,3,7,710.9081,714.0633,3.155212,5,0,90,1,B,BCBBDBC,BCBBBDB
4,9,3,1,728.7305,731.8524,3.121887,0,12,144,1,A,,A
4,9,3,2,733.8636,737.7748,3.911255,12,4,144,1,A,,AA
4,9,3,3,739.7859,743.3302,3.544312,4,17,126,1,D,,AAD
4,9,3,4,745.3414,747.8303,2.488892,17,5,-144,1,B,,AADB
4,9,3,5,749.8415,753.6862,3.844727,5,13,-144,1,A,,AADBA
4,9,3,6,755.6973,757.3187,1.62146,13,2,-162,1,D,,AADBAD
4,9,3,7,759.3303,760.6802,1.349854,2,8,-108,1,A,AADBADA,AADBADA
4,10,3,1,771.6752,773.7468,2.071533,8,16,-144,1,C,,C
4,10,3,2,775.7531,777.5183,1.765259,16,4,-144,1,D,,CD
4,10,3,3,779.5303,781386,1.855713,4,11,-126,1,D,,CDD
4,10,3,4,783397,784.7302,1.333191,11,6,90.00001,1,B,,CDDB
4,10,3,5,786.7416,789.9252,3.183594,6,17,162,1,D,,CDDBD
4,10,3,6,791.9308,793.7188,1.787964,17,8,162,1,C,,CDDBDC
4,10,3,7,795.7307,800.7632,5.032593,8,14,-108,1,D,CDDBDCD,CDDBDCD
4,1,1,1,1003398,1004964,1.565674,18,13,90.00001,1,C,,C
4,1,1,2,1006975,1009.23,2.254944,13,2,-162,1,A,,CA
4,1,1,3,1011241,1012975,1.734009,2,15,126,1,D,,CAD
4,1,1,4,1014992,1016775,1.783325,15,3,-144,1,D,,CADD
4,1,1,5,1018786,1020664,1.877991,3,9,-108,1,A,,CADDA
4,1,1,6,1022675,1024697,2.02179,9,15,-108,1,C,,CADDAC
4,1,1,7,1026708,1029142,2.433105,15,6,162,1,C,CADDACC,CADDACC
4,2,1,1,1038632,1041097,2.465576,6,17,162,1,B,,B
4,2,1,2,1043109,1045464,2.354736,17,10,126,1,D,,BD
4,2,1,3,1047475,1049398,1.922852,10,3,126,1,A,,BDA
4,2,1,4,1051409,1054353,2.944214,3,13,-180,1,D,,BDAD
4,2,1,5,1056.37,1059375,3.005249,13,5,144,1,D,,BDADD
4,2,1,6,1061386,1064453,3.067017,5,16,162,1,D,,BDADDD
4,2,1,7,1066464,1069264,2.799316,16,5,-162,1,C,BDADBDC,BDADDDC
4,3,1,1,1087909,1090509,2.599731,5,13,-144,1,A,,A
4,3,1,2,1092.52,1095153,2.633179,13,0,-126,1,D,,AD
4,3,1,3,1097164,1099731,2.567139,0,11,162,1,C,,ADC
4,3,1,4,1101742,1103342,1.599976,11,5,108,1,C,,ADCC
4,3,1,5,1105353,1106853,1.49939,5,11,-108,1,D,,ADCCD
4,3,1,6,1108865,1110165,1.299927,11,6,90.00001,1,A,,ADCCDA
4,3,1,7,1112175,1115.04,2.86438,6,16,179.9802,1,C,ADCCDAC,ADCCDAC
4,4,1,1,1123676,1126042,2.365967,16,5,-162,1,D,,D
4,4,1,2,1128053,1129675,1.622437,5,18,126,1,D,,DD
4,4,1,3,1131686,1134398,2.711426,18,8,180,1,C,,DDC
4,4,1,4,1136409,1137754,1.344971,8,13,-89.99998,1,C,,DDCC
4,4,1,5,1139764,1141731,1.966431,13,1,-144,1,D,,DDCCD
4,4,1,6,1143742,1145442,1.699585,1,17,71.99998,2,D,,DDCCDD
4,4,1,7,1147453,1149364,1.911011,17,2,-89.99998,1,A,CDDDCAC,DDCCDDA
4,5,1,1,1185242,1188242,2.999634,2,11,-162,1,C,,C
4,5,1,2,1190253,1192503,2.249878,11,2,162,1,B,,CB
4,5,1,3,1194509,1195875,1.366333,2,7,-90,1,C,,CBC
4,5,1,4,1197887,1199464,1.577515,7,12,-90,1,D,,CBCD
4,5,1,5,1201476,1203565,2.089233,12,4,144,1,C,,CBCDC
4,5,1,6,1205576,1207509,1.932129,4,11,-126,1,A,,CBCDCA
4,5,1,7,1209519,1212364,2.844604,11,0,-162,1,D,CBCDCAC,CBCDCAD
4,6,1,1,1226976,1228576,1.599854,0,13,126,1,B,,B
4,6,1,2,1230588,1231998,1.410034,13,7,108,1,D,,BD
4,6,1,3,1234009,1235398,1.388428,7,2,90,1,C,,BDC
4,6,1,4,1237409,1238953,1.544556,2,17,89.99998,1,D,,BDCD
4,6,1,5,1240965,1242899,1.934204,17,10,126,1,D,,BDCDD
4,6,1,6,1244915,1248203,3.287354,10,1,162,1,B,,BDCDDB
4,6,1,7,1250.21,1253109,2.89917,1,14,126,1,B,BDCDBBC,BDCDDBB
4,7,1,1,1265598,1267431,1.832886,14,2,-144,1,D,,D
4,7,1,2,1269443,1271387,1.94397,2,14,144,1,C,,DC
4,7,1,3,1273398,1275276,1.878174,14,7,126,1,B,,DCB
4,7,1,4,1277287,1278987,1.700684,7,14,-126,1,D,,DCBD
4,7,1,5,1281003,1283358,2.355713,14,3,-162,1,D,,DCBDD
4,7,1,6,1285365,1287665,2.300049,3,13,-180,1,C,,DCBDDC
4,7,1,7,1289676,1291087,1.411133,13,8,89.99998,1,A,DBCDDCA,DCBDDCA
4,8,1,1,1305276,1307473,2.196777,8,18,-180,1,D,,D
4,8,1,2,1309.48,1311921,2.441406,18,9,162,1,D,,DD
4,8,1,3,1313931,1315953,2.022217,9,17,-144,1,A,,DDA
4,8,1,4,1317965,1319187,1.221924,17,12,90.00002,1,D,,DDAD
4,8,1,5,1321198,1322699,1.501099,12,17,-90.00002,1,D,,DDADD
4,8,1,6,1324717,1326809,2.091553,17,4,-126,1,C,,DDADDC
4,8,1,7,1328.82,1331032,2.211792,4,15,162,1,C,DDADDCC,DDADDCC
4,9,1,1,1340921,1342565,1.644409,15,10,90.00001,1,B,,B
4,9,1,2,1344577,1346587,2.010376,10,18,-144,1,C,,BC
4,9,1,3,1348598,1350544,1.945557,18,11,126,1,D,,BCD
4,9,1,4,1352559,1354265,1.706177,11,17,-108,1,D,,BCDD
4,9,1,5,1356277,1358909,2.632324,17,5,-144,1,C,,BCDDC
4,9,1,6,1360.92,1363132,2.211914,5,12,-126,1,A,,BCDDCA
4,9,1,7,1365143,1367853,2.709961,12,0,-144,1,B,BCDDCAB,BCDDCAB
4,10,1,1,1379932,1382821,2.88855,0,8,-144,1,B,,B
4,10,1,2,1384832,1387032,2.199951,8,16,-144,1,D,,BD
4,10,1,3,1389043,1390898,1.855225,16,2,-108,1,B,,BDB
4,10,1,4,1392909,1394543,1.633545,2,7,-90,1,B,,BDBB
4,10,1,5,1396554,1399032,2.478027,7,17,180,1,A,,BDBBA
4,10,1,6,1401043,1403098,2.055542,17,9,144,1,B,,BDBBAB
4,10,1,7,1405109,1406544,1.434326,9,14,-90,1,B,BDBDABB,BDBBABB
4,1,2,1,1631.81,1633954,2.144043,15,4,-162,1,D,,D
4,1,2,2,1635965,1637909,1.944214,4,17,126,2,A,,DA
4,1,2,3,1639922,1641542,1.620972,17,4,-126,1,A,,DAA
4,1,2,4,1643554,1645665,2.11084,4,12,-144,1,A,,DAAA
4,1,2,5,1647677,1649343,1.66626,12,4,144,1,C,,DAAAC
4,1,2,6,1651354,1653899,2.5448,4,15,162,1,B,,DAAACB
4,1,2,7,1655909,1658477,2.567139,15,5,-180,1,A,DAAACBA,DAAACBA
4,2,2,1,1671.51,1673221,1.711182,5,12,-126,1,C,,C
4,2,2,2,1675232,1676632,1.399902,12,7,90,1,B,,CB
4,2,2,3,1678643,1680477,1.83374,7,14,-126,1,A,,CBA
4,2,2,4,1682493,1684743,2.250244,14,2,-144,1,A,,CBAA
4,2,2,5,1686754,1688.41,1.655518,2,15,126,1,B,,CBAAB
4,2,2,6,1690425,1692754,2.328979,15,6,162,1,D,,CBAABD
4,2,2,7,1694765,1697144,2.378418,6,17,162,1,C,CBAABDC,CBAABDC
4,3,2,1,1708743,1710643,1.89978,17,6,-162,1,D,,D
4,3,2,2,1712655,1714054,1.399414,6,0,108,1,B,,DB
4,3,2,3,1716065,1717477,1.411621,0,15,89.99999,1,D,,DBD
4,3,2,4,1719488,1721154,1.666138,15,9,108,1,B,,DBDB
4,3,2,5,1723165,1725499,2.333862,9,0,162,1,D,,DBDBD
4,3,2,6,1727.51,1729087,1.577759,0,5,-90,1,B,,DBDBDB
4,3,2,7,1731099,1732777,1.677856,5,11,-108,1,A,DBDBDBA,DBDBDBA
4,4,2,1,1741621,1743143,1.521973,11,5,108,1,C,,C
4,4,2,2,1745154,1748132,2.978027,5,18,126,1,B,,CB
4,4,2,3,1750143,1752743,2.599609,18,9,162,1,A,,CBA
4,4,2,4,1754754,1757154,2.400269,9,18,-162,1,D,,CBAD
4,4,2,5,1759166,1761721,2.555298,18,7,-162,1,A,,CBADA
4,4,2,6,1763732,1766.32,2.588379,7,15,-144,1,A,,CBADAA
4,4,2,7,1768332,1770588,2.255371,15,3,-144,1,D,CBADAAC,CBADAAD
4,5,2,1,1779.61,1781232,1.622437,3,17,108,1,A,,A
4,5,2,2,1783243,1785476,2.233154,17,6,-162,1,B,,AB
4,5,2,3,1787493,1789099,1.605225,6,0,108,1,B,,ABB
4,5,2,4,1791109,1792493,1.383423,0,5,-90,1,D,,ABBD
4,5,2,5,1794.5,1796365,1.865723,5,11,-108,1,D,,ABBDD
4,5,2,6,1798382,1800115,1.732788,11,16,-90.00001,1,D,,ABBDDD
4,5,2,7,1802121,1804054,1.933228,16,8,144,1,C,ABBDDDC,ABBDDDC
4,6,2,1,1811444,1813.22,1.775879,8,1,126,1,B,,B
4,6,2,2,1815232,1817055,1.822266,1,13,144,1,A,,BA
4,6,2,3,1819071,1820888,1.817017,13,1,-144,1,C,,BAC
4,6,2,4,1822899,1825432,2.533325,1,11,180,1,B,,BACB
4,6,2,5,1827443,1828688,1.244507,11,6,90.00001,1,C,,BACBC
4,6,2,6,1830699,1832965,2.266357,6,15,-162,1,D,,BACBCD
4,6,2,7,1834976,1836333,1.356201,15,9,108,1,B,BACBCDB,BACBCDB
4,7,2,1,1845511,1846877,1.365356,9,14,-90,1,D,,D
4,7,2,2,1848888,1850.71,1.821411,14,5,162,1,C,,DC
4,7,2,3,1852.72,1854999,2.278687,5,17,144,1,A,,DCA
4,7,2,4,1857.01,1858354,1.343506,17,12,90.00002,1,D,,DCAD
4,7,2,5,1860365,1862.12,1.755249,12,0,-144,1,A,,DCADA
4,7,2,6,1864132,1865221,1.088501,0,16,71.99998,1,A,,DCADAA
4,7,2,7,1867233,1868855,1.622314,16,2,-108,1,B,DCADAAC,DCADAAB
4,8,2,1,1877466,1878966,1.499878,2,16,108,1,A,,A
4,8,2,2,1880983,1882476,1.493408,16,3,-126,1,D,,AD
4,8,2,3,1884488,1886144,1.655884,3,15,144,1,D,,ADD
4,8,2,4,1888155,1890.41,2.254883,15,9,108,2,C,,ADDC
4,8,2,5,1892421,1893915,1.494751,9,15,-108,1,D,,ADDCD
4,8,2,6,1895922,1897577,1.655151,15,9,108,1,C,,ADDCDC
4,8,2,7,1899588,1901693,2.105225,9,3,108,1,B,ADDCDCB,ADDCDCB
4,9,2,1,1912666,1914488,1.822021,3,10,-126,1,B,,B
4,9,2,2,1916499,1918026,1.5271,10,17,-126,1,C,,BC
4,9,2,3,1920033,1921743,1.710083,17,9,144,1,D,,BCD
4,9,2,4,1923.76,1925.31,1.549805,9,3,108,1,B,,BCDB
4,9,2,5,1927322,1929666,2.343628,3,8,-90.00001,1,A,,BCDBA
4,9,2,6,1931677,1933744,2.066895,8,0,144,1,C,,BCDBAC
4,9,2,7,1935755,1937821,2.065796,0,8,-144,1,B,DCDBACB,BCDBACB
4,10,2,1,1946799,1948599,1.799683,8,15,-126,1,A,,A
4,10,2,2,1950.61,1952043,1.433228,15,7,144,1,B,,AB
4,10,2,3,1954055,1955788,1.73291,7,0,126,1,C,,ABC
4,10,2,4,1957799,1959666,1.866455,0,8,-144,1,C,,ABCC
4,10,2,5,1961677,1963032,1.355713,8,2,108,1,A,,ABCCA
4,10,2,6,1965043,1966199,1.155884,2,18,71.99999,1,C,,ABCCAC
4,10,2,7,1968.21,1970688,2.477539,18,5,-126,1,A,ABCCACB,ABCCACA
