Subject,trial_id,condition_id,object_number,start_time,end_time,duration,start_position,end_position,distance,hit_try,letter,input_letters,right_letters
8,1,2,1,325.6407,330.262,4.621246,10,1,162,1,B,,B
8,1,2,2,332.2736,334.9622,2.688568,1,6,-90,1,A,,BA
8,1,2,3,336.9733,340.5068,3.533508,6,14,-144,1,A,,BAA
8,1,2,4,342.518,346.3733,3.855225,14,3,-162,1,C,,BAAC
8,1,2,5,348.3845,350.0065,1.622009,3,18,90,1,B,,BAACB
8,1,2,6,352.0177,353.9958,1.978119,18,13,90.00001,1,C,,BAACBC
8,1,2,7,356.0069,358.2229,2.216034,13,18,-90.00001,1,C,BAACBCB,BAACBCC
8,2,2,1,370.8289,374.151,3.322113,18,8,180,1,D,,D
8,2,2,2,376.1623,378.3177,2.155365,8,3,90.00001,1,A,,DA
8,2,2,3,380.3286,383.3402,3.011627,3,11,-144,1,C,,DAC
8,2,2,4,385.3512,388.0623,2.711121,11,3,144,1,D,,DACD
8,2,2,5,390.0736,393.6189,3.545258,3,13,-180,1,D,,DACDD
8,2,2,6,395.6293,398.1284,2.499115,13,18,-90.00001,1,A,,DACDDA
8,2,2,7,400.1403,403.7512,3.610931,18,6,-144,1,D,DACDDAD,DACDDAD
8,3,2,1,413.507,415.6067,2.099731,6,1,90,1,C,,C
8,3,2,2,417.6227,419.751,2.128326,1,7,-108,1,C,,CC
8,3,2,3,421.7622,423.2846,1.5224,7,2,90,1,B,,CCB
8,3,2,4,425.2952,428.0514,2.756226,2,14,144,1,B,,CCBB
8,3,2,5,430.0721,432.151,2.078979,14,0,-108,1,D,,CCBBD
8,3,2,6,434.1623,435.3788,1.216522,0,17,53.99997,1,B,,CCBBDB
8,3,2,7,437.3855,440.6065,3.220978,17,2,-89.99998,1,B,CCBBDBD,CCBBDBB
8,4,2,1,453.3408,457.0959,3.755066,2,9,-126,1,B,,B
8,4,2,2,459.1071,461.8952,2.788177,9,15,-108,1,D,,BD
8,4,2,3,463.9067,468.5294,4.622742,15,4,-162,1,C,,BDC
8,4,2,4,470.5407,474.6291,4.088318,4,15,162,2,A,,BDCA
8,4,2,5,476.6402,480.885,4.244843,15,7,144,1,A,,BDCAA
8,4,2,6,482.896,485.285,2.388947,7,2,90,1,B,,BDCAAB
8,4,2,7,487.2957,489.4958,2.200104,2,17,89.99998,1,C,BDCAABC,BDCAABC
8,5,2,1,499.0298,502.4236,3.39386,17,9,144,1,A,,A
8,5,2,2,504.4305,507.0074,2.576813,9,17,-144,1,B,,AB
8,5,2,3,509.0187,512.9633,3.94458,17,6,-162,1,C,,ABC
8,5,2,4,514.9739,517.5126,2.538696,6,12,-108,1,C,,ABCC
8,5,2,5,519.519,522.0409,2.521912,12,18,-108,1,A,,ABCCA
8,5,2,6,524.0517,527.241,3.18927,18,8,180,1,A,,ABCCAA
8,5,2,7,529.252,532.3296,3.077576,8,14,-108,1,D,ABCCAAD,ABCCAAD
8,6,2,1,541.4303,544.6519,3.221558,14,2,-144,1,B,,B
8,6,2,2,546.663,549.8294,3.166382,2,11,-162,1,B,,BB
8,6,2,3,551.8409,554.6298,2.788818,11,2,162,1,D,,BBD
8,6,2,4,556.6409,558.0187,1.377808,2,18,71.99999,1,D,,BBDD
8,6,2,5,560.03,562.7073,2.677307,18,4,-108,1,C,,BBDDC
8,6,2,6,564.7186,568.485,3.766418,4,12,-144,1,B,,BBDDCB
8,6,2,7,570.4972,572.5854,2.088196,12,7,90,1,A,BBDDCBA,BBDDCBA
8,7,2,1,582.7857,584.7302,1.944458,7,2,90,1,B,,B
8,7,2,2,586.7411,590.1573,3.416138,2,12,179.9802,1,A,,BA
8,7,2,3,592.1637,594.1073,1.943604,12,7,90,1,D,,BAD
8,7,2,4,596.1191,601.5969,5.477844,7,15,-144,2,C,,BADC
8,7,2,5,603.6074,605.7125,2.105042,15,0,-89.99999,1,B,,BADCB
8,7,2,6,607.7191,608.7629,1.043762,0,18,35.99998,1,C,,BADCBC
8,7,2,7,610.7743,613.085,2.31073,18,12,108,1,A,BADCBCA,BADCBCA
8,8,2,1,622.0858,625.0015,2.915771,12,0,-144,1,A,,A
8,8,2,2,627.0084,629.202,2.193665,0,14,108,1,B,,AB
8,8,2,3,631.2084,634.7635,3.555115,14,4,180,1,D,,ABD
8,8,2,4,636.7745,639.7077,2.933167,4,16,144,1,C,,ABDC
8,8,2,5,641.7191,644.9409,3.221802,16,9,126,1,B,,ABDCB
8,8,2,6,646.9525,651.841,4.88855,9,2,126,2,D,,ABDCBD
8,8,2,7,653.8526,656.997,3.144409,2,13,162,1,D,ABDCBDD,ABDCBDD
8,9,2,1,665.5303,667.53,1.999695,13,18,-90.00001,1,A,,A
8,9,2,2,669.5411,671.4079,1.86676,18,3,-90,1,D,,AD
8,9,2,3,673.4191,674.6744,1.25531,3,18,90,1,D,,ADD
8,9,2,4,676.6849,678.6416,1.956726,18,12,108,1,A,,ADDA
8,9,2,5,680.6528,682.3304,1.677673,12,17,-90.00002,1,A,,ADDAA
8,9,2,6,684.3416,686.6022,2.26062,17,2,-89.99998,1,C,,ADDAAC
8,9,2,7,688.6086,694.0081,5.399475,2,12,179.9802,3,C,ADDAACC,ADDAACC
8,10,2,1,701.9307,704.1527,2.221985,12,18,-108,1,B,,B
8,10,2,2,706.1639,709.2858,3.121826,18,7,-162,1,B,,BB
8,10,2,3,711.2974,715.175,3.877686,7,17,180,1,C,,BBC
8,10,2,4,717.1855,719.0081,1.822571,17,12,90.00002,1,A,,BBCA
8,10,2,5,721.0198,724.0083,2.988525,12,5,126,1,C,,BBCAC
8,10,2,6,726.0196,729.6086,3.58905,5,10,-90,4,C,,BBCACC
8,10,2,7,731.6196,734.5849,2.965271,10,15,-90.00001,1,B,BBCACCB,BBCACCB
8,1,1,1,983.9325,985.7484,1.815918,16,11,90.00001,1,B,,B
8,1,1,2,987.7548,990.6428,2.888,11,4,126,3,C,,BC
8,1,1,3,992.6547,995.6761,3.021423,4,13,-162,1,B,,BCB
8,1,1,4,997.6926,999.9652,2.272583,13,7,108,1,D,,BCBD
8,1,1,5,1001.977,1004.31,2.333252,7,2,90,1,B,,BCBDB
8,1,1,6,1006.321,1008.332,2.010559,2,8,-108,1,D,,BCBDBD
8,1,1,7,1010.343,1013.065,2.722473,8,15,-126,1,C,BCABDBC,BCBDBDC
8,2,1,1,1045.911,1049.765,3.85437,15,4,-162,1,D,,D
8,2,1,2,1051.778,1055.125,3.34729,4,12,-144,1,D,,DD
8,2,1,3,1057.133,1060.066,2.933228,12,3,162,1,C,,DDC
8,2,1,4,1062.077,1064.588,2.510986,3,17,108,1,C,,DDCC
8,2,1,5,1066.605,1070.455,3.849854,17,7,-180,1,B,,DDCCB
8,2,1,6,1072.465,1074.665,2.199951,7,1,108,1,B,,DDCCBB
8,2,1,7,1076.678,1081.388,4.710449,1,9,-144,2,C,DDCCBBC,DDCCBBC
8,3,1,1,1089.066,1092.199,3.133057,9,17,-144,1,C,,C
8,3,1,2,1094.21,1098.466,4.255249,17,6,-162,1,D,,CD
8,3,1,3,1100.477,1102.065,1.587891,6,1,90,1,C,,CDC
8,3,1,4,1104.078,1106.021,1.943726,1,6,-90,1,C,,CDCC
8,3,1,5,1108.032,1112.361,4.328125,6,16,179.9802,1,C,,CDCCC
8,3,1,6,1114.366,1117.622,3.255127,16,6,-179.9802,1,C,,CDCCCC
8,3,1,7,1119.633,1122.366,2.732788,6,0,108,2,A,CDCCCCA,CDCCCCA
8,4,1,1,1128.8,1131.255,2.4552,0,14,108,1,B,,B
8,4,1,2,1133.266,1135.789,2.522827,14,2,-144,1,B,,BB
8,4,1,3,1137.8,1140.488,2.688843,2,9,-126,1,D,,BBD
8,4,1,4,1142.5,1144.978,2.477905,9,1,144,1,C,,BBDC
8,4,1,5,1146.989,1149.511,2.522095,1,15,108,1,A,,BBDCA
8,4,1,6,1151.522,1154.644,3.12207,15,8,126,2,A,,BBDCAA
8,4,1,7,1156.656,1161.482,4.82666,8,16,-144,1,D,BBDCAAD,BBDCAAD
8,5,1,1,1168.966,1171.005,2.03894,16,9,126,1,B,,B
8,5,1,2,1173.012,1175.066,2.054321,9,16,-126,1,C,,BC
8,5,1,3,1177.078,1178.444,1.366577,16,11,90.00001,1,B,,BCB
8,5,1,4,1180.455,1182.989,2.533569,11,6,90.00001,1,B,,BCBB
8,5,1,5,1185,1187.544,2.544067,6,1,90,1,C,,BCBBC
8,5,1,6,1189.556,1193.094,3.537964,1,7,-108,1,C,,BCBBCC
8,5,1,7,1195.101,1197.834,2.732544,7,12,-90,1,D,BCBBCCD,BCBBCCD
8,6,1,1,1204.667,1208,3.332886,12,1,-162,1,A,,A
8,6,1,2,1210.011,1213.478,3.467041,1,9,-144,1,A,,AA
8,6,1,3,1215.489,1218.8,3.311523,9,17,-144,1,C,,AAC
8,6,1,4,1220.811,1223.066,2.255249,17,10,126,1,B,,AACB
8,6,1,5,1225.078,1227.089,2.01123,10,5,90,1,B,,AACBB
8,6,1,6,1229.1,1232.489,3.388916,5,16,162,1,B,,AACBBB
8,6,1,7,1234.501,1237.678,3.17688,16,7,162,1,C,AACBBCA,AACBBBC
8,7,1,1,1254.123,1257.6,3.477783,7,18,162,1,C,,C
8,7,1,2,1259.611,1263.322,3.71106,18,8,180,1,B,,CB
8,7,1,3,1265.334,1269.012,3.677979,8,18,-180,1,A,,CBA
8,7,1,4,1271.023,1273.672,2.649536,18,11,126,1,C,,CBAC
8,7,1,5,1275.679,1277.534,1.854736,11,16,-90.00001,1,D,,CBACD
8,7,1,6,1279.545,1283.067,3.521973,16,7,162,1,A,,CBACDA
8,7,1,7,1285.078,1288.478,3.399658,7,12,-90,2,C,CBACDAC,CBACDAC
8,8,1,1,1296.979,1299.945,2.965698,12,3,162,1,B,,B
8,8,1,2,1301.962,1304.479,2.517334,3,10,-126,1,C,,BC
8,8,1,3,1306.49,1309.461,2.971191,10,0,180,1,C,,BCC
8,8,1,4,1311.467,1313.401,1.933594,0,16,71.99998,1,C,,BCCC
8,8,1,5,1315.412,1318.745,3.333252,16,8,144,1,D,,BCCCD
8,8,1,6,1320.756,1323.345,2.588989,8,1,126,1,A,,BCCCDA
8,8,1,7,1325.356,1327.59,2.233276,1,8,-126,1,B,BCCCDAB,BCCCDAB
8,9,1,1,1336.135,1338.29,2.154419,8,1,126,1,B,,B
8,9,1,2,1340.301,1343.379,3.077759,1,10,-162,1,D,,BD
8,9,1,3,1345.39,1347.501,2.110718,10,3,126,1,D,,BDD
8,9,1,4,1349.512,1351.79,2.278076,3,10,-126,1,A,,BDDA
8,9,1,5,1353.801,1356.428,2.627075,10,1,162,1,A,,BDDAA
8,9,1,6,1358.435,1361.101,2.666504,1,10,-162,1,C,,BDDAAC
8,9,1,7,1363.112,1370.223,7.110962,10,17,-126,3,A,BDDAACA,BDDAACA
8,10,1,1,1376.512,1379.89,3.377686,17,4,-126,1,D,,D
8,10,1,2,1381.901,1385.101,3.199585,4,14,-180,1,C,,DC
8,10,1,3,1387.112,1389.201,2.088623,14,0,-108,1,B,,DCB
8,10,1,4,1391.212,1395.246,4.033447,0,9,-162,1,A,,DCBA
8,10,1,5,1397.256,1400.013,2.756836,9,15,-108,1,C,,DCBAC
8,10,1,6,1402.023,1404.234,2.210938,15,0,-89.99999,1,B,,DCBACB
8,10,1,7,1406.245,1408.768,2.522461,0,11,162,1,D,DCBACBD,DCBACBD
8,1,3,1,1639.714,1643.925,4.210449,10,15,-90.00001,1,C,,C
8,1,3,2,1645.936,1647.592,1.65564,15,0,-89.99999,1,B,,CB
8,1,3,3,1649.603,1652.725,3.121338,0,9,-162,1,D,,CBD
8,1,3,4,1654.736,1658.625,3.888428,9,15,-108,2,C,,CBDC
8,1,3,5,1660.636,1662.969,2.332764,15,0,-89.99999,1,B,,CBDCB
8,1,3,6,1664.981,1666.775,1.794678,0,5,-90,1,B,,CBDCBB
8,1,3,7,1668.781,1672.581,3.800171,5,0,90,1,D,CBDCBBD,CBDCBBD
8,2,3,1,1680.181,1682.714,2.532593,0,11,162,1,C,,C
8,2,3,2,1684.725,1687.681,2.9552,11,0,-162,1,B,,CB
8,2,3,3,1689.692,1690.958,1.266602,0,17,53.99997,1,D,,CBD
8,2,3,4,1692.97,1696.481,3.511719,17,8,162,1,C,,CBDC
8,2,3,5,1698.492,1702.947,4.45459,8,1,126,1,B,,CBDCB
8,2,3,6,1704.958,1708.681,3.722534,1,11,180,2,A,,CBDCBA
8,2,3,7,1710.692,1715.081,4.388672,11,6,90.00001,1,C,CBDCBAC,CBDCBAC
8,3,3,1,1722.803,1726.792,3.988525,6,17,162,1,B,,B
8,3,3,2,1728.808,1732.192,3.383789,17,7,-180,1,A,,BA
8,3,3,3,1734.203,1738.326,4.122681,7,0,126,1,B,,BAB
8,3,3,4,1740.337,1743.57,3.233154,0,9,-162,1,C,,BABC
8,3,3,5,1745.581,1751.981,6.399902,9,1,144,2,A,,BABCA
8,3,3,6,1753.993,1755.514,1.521606,1,17,71.99998,2,A,,BABCAA
8,3,3,7,1757.525,1759.536,2.011108,17,10,126,1,C,BABCAAC,BABCAAC
8,4,3,1,1765.915,1767.637,1.722046,10,5,90,1,B,,B
8,4,3,2,1769.648,1772.748,3.100464,5,17,144,1,C,,BC
8,4,3,3,1774.759,1778.37,3.61084,17,4,-126,1,B,,BCB
8,4,3,4,1780.381,1782.681,2.299683,4,12,-144,1,C,,BCBC
8,4,3,5,1784.692,1788.859,4.167236,12,5,126,1,A,,BCBCA
8,4,3,6,1790.875,1794.281,3.406372,5,13,-144,1,A,,BCBCAA
8,4,3,7,1796.292,1800.17,3.87793,13,1,-144,1,A,BCBCAAA,BCBCAAA
8,5,3,1,1807.104,1809.148,2.043945,1,9,-144,1,C,,C
8,5,3,2,1811.159,1814.853,3.69397,9,0,162,1,A,,CA
8,5,3,3,1816.86,1820.559,3.699219,0,9,-162,1,B,,CAB
8,5,3,4,1822.57,1830.859,8.289063,9,4,90,4,A,,CABA
8,5,3,5,1832.875,1835.387,2.511353,4,17,126,2,B,,CABAB
8,5,3,6,1837.393,1840.937,3.544067,17,2,-89.99998,1,C,,CABABC
8,5,3,7,1842.948,1845.498,2.549438,2,16,108,1,A,CABABCA,CABABCA
8,6,3,1,1852.649,1854.782,2.132813,16,4,-144,1,B,,B
8,6,3,2,1856.793,1859.837,3.043945,4,13,-162,1,C,,BC
8,6,3,3,1861.849,1864.037,2.188354,13,18,-90.00001,1,B,,BCB
8,6,3,4,1866.048,1868.915,2.866577,18,6,-144,1,D,,BCBD
8,6,3,5,1870.926,1872.86,1.933716,6,1,90,1,B,,BCBDB
8,6,3,6,1874.876,1876.204,1.328125,1,17,71.99998,1,A,,BCBDBA
8,6,3,7,1878.215,1879.737,1.522217,17,4,-126,1,C,BCBDBAC,BCBDBAC
8,7,3,1,1886.171,1887.893,1.722046,4,11,-126,1,B,,B
8,7,3,2,1889.904,1894.927,5.022339,11,5,108,1,C,,BC
8,7,3,3,1896.937,1899.791,2.853516,5,14,-162,1,A,,BCA
8,7,3,4,1901.795,1905.349,3.553589,14,2,-144,1,B,,BCAB
8,7,3,5,1907.36,1909.76,2.400513,2,14,144,1,A,,BCABA
8,7,3,6,1911.771,1914.876,3.10498,14,5,162,1,A,,BCABAA
8,7,3,7,1916.883,1921.982,5.099243,5,0,90,1,D,BCABAAD,BCABAAD
8,8,3,1,1928.971,1930.249,1.2771,0,14,108,1,B,,B
8,8,3,2,1932.26,1934.649,2.388428,14,5,162,1,A,,BA
8,8,3,3,1936.66,1941.082,4.421875,5,17,144,1,C,,BAC
8,8,3,4,1943.093,1945.949,2.856079,17,2,-89.99998,1,B,,BACB
8,8,3,5,1947.96,1952.682,4.72229,2,11,-162,3,A,,BACBA
8,8,3,6,1954.694,1958.716,4.021729,11,0,-162,1,B,,BACBAB
8,8,3,7,1960.727,1965.794,5.066284,0,14,108,1,A,BACBABA,BACBABA
8,9,3,1,1973.205,1976.983,3.777588,14,1,-126,1,B,,B
8,9,3,2,1978.994,1980.782,1.788818,1,16,89.99998,1,A,,BA
8,9,3,3,1982.793,1985.039,2.245117,16,5,-162,1,C,,BAC
8,9,3,4,1987.049,1989.194,2.144653,5,12,-126,1,D,,BACD
8,9,3,5,1991.205,1994.405,3.199707,12,3,162,1,B,,BACDB
8,9,3,6,1996.416,1998.372,1.956055,3,18,90,1,B,,BACDBB
8,9,3,7,2000.383,2003.939,3.555664,18,4,-108,1,C,BACDBBC,BACDBBC
8,10,3,1,2010.894,2014.361,3.466797,4,13,-162,1,A,,A
8,10,3,2,2016.372,2019.505,3.132813,13,7,108,1,B,,AB
8,10,3,3,2021.516,2024.483,2.966431,7,16,-162,1,C,,ABC
8,10,3,4,2026.494,2029.116,2.621948,16,6,-179.9802,1,A,,ABCA
8,10,3,5,2031.127,2032.349,1.22229,6,11,-90.00001,1,A,,ABCAA
8,10,3,6,2034.361,2038.349,3.98877,11,16,-90.00001,2,A,,ABCAAA
8,10,3,7,2040.361,2041.516,1.155273,16,1,-89.99998,1,B,ABCAAAB,ABCAAAB
